"index","mc","mismc"
"4726","0.000164","0.000010",
"4727","0.000164","0.000010",
"4728","0.000164","0.000010",
"4729","0.000164","0.000010",
"4730","0.000164","0.000010",
"4731","0.000164","0.000010",
"4732","0.000164","0.000010",
"4733","0.000164","0.000010",
"4734","0.000164","0.000010",
"4735","0.000164","0.000010",
"4736","0.000164","0.000010",
"4737","0.000163","0.000010",
"4738","0.000163","0.000010",
"4739","0.000163","0.000010",
"4740","0.000163","0.000010",
"4741","0.000163","0.000010",
"4742","0.000163","0.000010",
"4743","0.000163","0.000010",
"4744","0.000163","0.000010",
"4745","0.000163","0.000010",
"4746","0.000163","0.000010",
"4747","0.000163","0.000010",
"4748","0.000163","0.000010",
"4749","0.000163","0.000010",
"4750","0.000163","0.000010",
"4751","0.000163","0.000010",
"4752","0.000163","0.000010",
"4753","0.000163","0.000010",
"4754","0.000163","0.000010",
"4755","0.000162","0.000010",
"4756","0.000162","0.000010",
"4757","0.000162","0.000010",
"4758","0.000162","0.000010",
"4759","0.000162","0.000010",
"4760","0.000162","0.000010",
"4761","0.000162","0.000010",
"4762","0.000162","0.000010",
"4763","0.000162","0.000010",
"4764","0.000162","0.000010",
"4765","0.000162","0.000010",
"4766","0.000162","0.000010",
"4767","0.000162","0.000010",
"4768","0.000162","0.000010",
"4769","0.000162","0.000010",
"4770","0.000162","0.000010",
"4771","0.000162","0.000010",
"4772","0.000162","0.000010",
"4773","0.000162","0.000010",
"4774","0.000162","0.000010",
"4775","0.000162","0.000010",
"4776","0.000162","0.000010",
"4777","0.000162","0.000010",
"4778","0.000162","0.000010",
"4779","0.000162","0.000010",
"4780","0.000162","0.000010",
"4781","0.000162","0.000010",
"4782","0.000162","0.000010",
"4783","0.000162","0.000010",
"4784","0.000162","0.000010",
"4785","0.000162","0.000010",
"4786","0.000161","0.000010",
"4787","0.000161","0.000010",
"4788","0.000162","0.000010",
"4789","0.000162","0.000010",
"4790","0.000162","0.000010",
"4791","0.000161","0.000010",
"4792","0.000161","0.000010",
"4793","0.000161","0.000010",
"4794","0.000161","0.000010",
"4795","0.000161","0.000010",
"4796","0.000161","0.000010",
"4797","0.000161","0.000010",
"4798","0.000161","0.000010",
"4799","0.000161","0.000010",
"4800","0.000161","0.000010",
"4801","0.000161","0.000010",
"4802","0.000161","0.000010",
"4803","0.000161","0.000010",
"4804","0.000161","0.000010",
"4805","0.000161","0.000010",
"4806","0.000161","0.000010",
"4807","0.000161","0.000010",
"4808","0.000161","0.000010",
"4809","0.000161","0.000010",
"4810","0.000161","0.000010",
"4811","0.000161","0.000010",
"4812","0.000161","0.000010",
"4813","0.000161","0.000010",
"4814","0.000161","0.000010",
"4815","0.000161","0.000010",
"4816","0.000161","0.000010",
"4817","0.000161","0.000010",
"4818","0.000161","0.000010",
"4819","0.000161","0.000010",
"4820","0.000160","0.000010",
"4821","0.000160","0.000010",
"4822","0.000160","0.000010",
"4823","0.000160","0.000010",
"4824","0.000160","0.000010",
"4825","0.000160","0.000010",
"4826","0.000160","0.000010",
"4827","0.000160","0.000010",
"4828","0.000160","0.000010",
"4829","0.000160","0.000010",
"4830","0.000160","0.000010",
"4831","0.000160","0.000010",
"4832","0.000160","0.000010",
"4833","0.000160","0.000010",
"4834","0.000160","0.000010",
"4835","0.000160","0.000010",
"4836","0.000160","0.000010",
"4837","0.000160","0.000010",
"4838","0.000160","0.000010",
"4839","0.000160","0.000010",
"4840","0.000160","0.000010",
"4841","0.000160","0.000010",
"4842","0.000160","0.000010",
"4843","0.000160","0.000010",
"4844","0.000160","0.000010",
"4845","0.000160","0.000010",
"4846","0.000160","0.000010",
"4847","0.000160","0.000010",
"4848","0.000160","0.000010",
"4849","0.000160","0.000010",
"4850","0.000160","0.000010",
"4851","0.000160","0.000010",
"4852","0.000160","0.000010",
"4853","0.000160","0.000010",
"4854","0.000159","0.000010",
"4855","0.000159","0.000010",
"4856","0.000159","0.000010",
"4857","0.000159","0.000010",
"4858","0.000159","0.000010",
"4859","0.000159","0.000010",
"4860","0.000159","0.000010",
"4861","0.000159","0.000010",
"4862","0.000159","0.000010",
"4863","0.000159","0.000010",
"4864","0.000159","0.000010",
"4865","0.000159","0.000010",
"4866","0.000159","0.000010",
"4867","0.000159","0.000010",
"4868","0.000159","0.000010",
"4869","0.000159","0.000010",
"4870","0.000159","0.000010",
"4871","0.000159","0.000010",
"4872","0.000159","0.000010",
"4873","0.000159","0.000010",
"4874","0.000159","0.000010",
"4875","0.000159","0.000010",
"4876","0.000159","0.000010",
"4877","0.000159","0.000010",
"4878","0.000159","0.000010",
"4879","0.000159","0.000010",
"4880","0.000158","0.000010",
"4881","0.000158","0.000010",
"4882","0.000158","0.000010",
"4883","0.000158","0.000010",
"4884","0.000158","0.000010",
"4885","0.000158","0.000010",
"4886","0.000158","0.000010",
"4887","0.000158","0.000010",
"4888","0.000158","0.000010",
"4889","0.000158","0.000010",
"4890","0.000158","0.000010",
"4891","0.000158","0.000010",
"4892","0.000158","0.000010",
"4893","0.000158","0.000010",
"4894","0.000158","0.000010",
"4895","0.000158","0.000010",
"4896","0.000158","0.000010",
"4897","0.000158","0.000010",
"4898","0.000158","0.000010",
"4899","0.000158","0.000010",
"4900","0.000157","0.000010",
"4901","0.000157","0.000010",
"4902","0.000157","0.000010",
"4903","0.000157","0.000010",
"4904","0.000157","0.000010",
"4905","0.000157","0.000010",
"4906","0.000157","0.000010",
"4907","0.000157","0.000010",
"4908","0.000157","0.000010",
"4909","0.000157","0.000010",
"4910","0.000157","0.000010",
"4911","0.000157","0.000010",
"4912","0.000157","0.000010",
"4913","0.000157","0.000010",
"4914","0.000157","0.000010",
"4915","0.000157","0.000010",
"4916","0.000157","0.000010",
"4917","0.000157","0.000010",
"4918","0.000157","0.000010",
"4919","0.000157","0.000010",
"4920","0.000157","0.000010",
"4921","0.000157","0.000010",
"4922","0.000157","0.000010",
"4923","0.000157","0.000010",
"4924","0.000157","0.000010",
"4925","0.000157","0.000010",
"4926","0.000157","0.000010",
"4927","0.000157","0.000010",
"4928","0.000157","0.000010",
"4929","0.000157","0.000010",
"4930","0.000157","0.000010",
"4931","0.000157","0.000010",
"4932","0.000156","0.000010",
"4933","0.000157","0.000010",
"4934","0.000157","0.000010",
"4935","0.000157","0.000010",
"4936","0.000157","0.000010",
"4937","0.000157","0.000010",
"4938","0.000157","0.000010",
"4939","0.000157","0.000010",
"4940","0.000157","0.000010",
"4941","0.000157","0.000010",
"4942","0.000157","0.000010",
"4943","0.000157","0.000010",
"4944","0.000157","0.000010",
"4945","0.000157","0.000010",
"4946","0.000156","0.000010",
"4947","0.000157","0.000010",
"4948","0.000157","0.000010",
"4949","0.000157","0.000010",
"4950","0.000156","0.000010",
"4951","0.000156","0.000010",
"4952","0.000156","0.000010",
"4953","0.000156","0.000010",
"4954","0.000156","0.000010",
"4955","0.000156","0.000010",
"4956","0.000156","0.000010",
"4957","0.000156","0.000010",
"4958","0.000156","0.000010",
"4959","0.000156","0.000010",
"4960","0.000156","0.000010",
"4961","0.000156","0.000010",
"4962","0.000156","0.000010",
"4963","0.000156","0.000010",
"4964","0.000156","0.000010",
"4965","0.000156","0.000010",
"4966","0.000156","0.000010",
"4967","0.000156","0.000010",
"4968","0.000156","0.000010",
"4969","0.000156","0.000010",
"4970","0.000156","0.000010",
"4971","0.000156","0.000010",
"4972","0.000156","0.000010",
"4973","0.000156","0.000010",
"4974","0.000156","0.000010",
"4975","0.000156","0.000010",
"4976","0.000156","0.000010",
"4977","0.000156","0.000010",
"4978","0.000156","0.000010",
"4979","0.000155","0.000010",
"4980","0.000155","0.000010",
"4981","0.000155","0.000010",
"4982","0.000155","0.000010",
"4983","0.000155","0.000010",
"4984","0.000155","0.000010",
"4985","0.000155","0.000010",
"4986","0.000155","0.000010",
"4987","0.000155","0.000010",
"4988","0.000155","0.000010",
"4989","0.000155","0.000010",
"4990","0.000155","0.000010",
"4991","0.000155","0.000010",
"4992","0.000155","0.000010",
"4993","0.000155","0.000010",
"4994","0.000155","0.000010",
"4995","0.000155","0.000010",
"4996","0.000155","0.000010",
"4997","0.000155","0.000010",
"4998","0.000155","0.000010",
"4999","0.000155","0.000010",
