"index","mc","mclds","mismc","mismclds"
"1914","0.000021","0.000010","0.000091","0.000010",
"1915","0.000020","0.000010","0.000091","0.000010",
"1916","0.000028","0.000010","0.000091","0.000010",
"1917","0.000031","0.000010","0.000091","0.000010",
"1918","0.000028","0.000010","0.000092","0.000010",
"1919","0.000031","0.000010","0.000094","0.000010",
"1920","0.000028","0.000010","0.000094","0.000010",
"1921","0.000028","0.000010","0.000093","0.000010",
"1922","0.000027","0.000010","0.000094","0.000010",
"1923","0.000020","0.000010","0.000096","0.000010",
"1924","0.000019","0.000010","0.000095","0.000010",
"1925","0.000025","0.000010","0.000094","0.000010",
"1926","0.000030","0.000010","0.000093","0.000010",
"1927","0.000032","0.000010","0.000092","0.000010",
"1928","0.000035","0.000010","0.000092","0.000010",
"1929","0.000034","0.000010","0.000091","0.000010",
"1930","0.000034","0.000010","0.000092","0.000010",
"1931","0.000035","0.000010","0.000091","0.000010",
"1932","0.000037","0.000010","0.000090","0.000010",
"1933","0.000039","0.000010","0.000088","0.000010",
"1934","0.000034","0.000010","0.000089","0.000010",
"1935","0.000039","0.000010","0.000089","0.000010",
"1936","0.000039","0.000010","0.000087","0.000010",
"1937","0.000043","0.000010","0.000088","0.000010",
"1938","0.000042","0.000010","0.000089","0.000010",
"1939","0.000041","0.000010","0.000089","0.000010",
"1940","0.000047","0.000010","0.000089","0.000010",
"1941","0.000038","0.000010","0.000089","0.000010",
"1942","0.000044","0.000010","0.000089","0.000010",
"1943","0.000049","0.000010","0.000089","0.000010",
"1944","0.000052","0.000010","0.000089","0.000010",
"1945","0.000051","0.000010","0.000089","0.000010",
"1946","0.000055","0.000010","0.000090","0.000010",
"1947","0.000055","0.000010","0.000089","0.000010",
"1948","0.000052","0.000010","0.000090","0.000010",
"1949","0.000062","0.000010","0.000087","0.000010",
"1950","0.000069","0.000010","0.000087","0.000010",
"1951","0.000062","0.000010","0.000086","0.000010",
"1952","0.000065","0.000010","0.000085","0.000010",
"1953","0.000060","0.000010","0.000085","0.000010",
"1954","0.000050","0.000010","0.000086","0.000010",
"1955","0.000051","0.000010","0.000085","0.000010",
"1956","0.000058","0.000010","0.000085","0.000010",
"1957","0.000058","0.000010","0.000085","0.000010",
"1958","0.000055","0.000010","0.000085","0.000010",
"1959","0.000053","0.000010","0.000085","0.000010",
"1960","0.000054","0.000010","0.000083","0.000010",
"1961","0.000060","0.000010","0.000081","0.000010",
"1962","0.000051","0.000010","0.000081","0.000010",
"1963","0.000047","0.000010","0.000080","0.000010",
"1964","0.000047","0.000010","0.000081","0.000010",
"1965","0.000049","0.000010","0.000080","0.000010",
"1966","0.000049","0.000010","0.000079","0.000010",
"1967","0.000050","0.000010","0.000079","0.000010",
"1968","0.000050","0.000010","0.000078","0.000010",
"1969","0.000057","0.000010","0.000078","0.000010",
"1970","0.000057","0.000010","0.000078","0.000010",
"1971","0.000060","0.000010","0.000079","0.000010",
"1972","0.000064","0.000010","0.000079","0.000010",
"1973","0.000069","0.000010","0.000078","0.000010",
"1974","0.000054","0.000010","0.000076","0.000010",
"1975","0.000051","0.000010","0.000078","0.000010",
"1976","0.000052","0.000010","0.000079","0.000010",
"1977","0.000053","0.000010","0.000079","0.000010",
"1978","0.000056","0.000010","0.000077","0.000010",
"1979","0.000053","0.000010","0.000078","0.000010",
"1980","0.000052","0.000010","0.000078","0.000010",
"1981","0.000057","0.000010","0.000078","0.000010",
"1982","0.000062","0.000010","0.000077","0.000010",
"1983","0.000062","0.000010","0.000079","0.000010",
"1984","0.000055","0.000010","0.000080","0.000010",
"1985","0.000061","0.000010","0.000081","0.000010",
"1986","0.000062","0.000010","0.000080","0.000010",
"1987","0.000062","0.000010","0.000080","0.000010",
"1988","0.000063","0.000010","0.000081","0.000010",
"1989","0.000064","0.000010","0.000080","0.000010",
"1990","0.000067","0.000010","0.000080","0.000010",
"1991","0.000065","0.000010","0.000080","0.000010",
"1992","0.000063","0.000010","0.000079","0.000010",
"1993","0.000057","0.000010","0.000077","0.000010",
"1994","0.000053","0.000010","0.000075","0.000010",
"1995","0.000057","0.000010","0.000075","0.000010",
"1996","0.000059","0.000010","0.000074","0.000010",
"1997","0.000057","0.000010","0.000074","0.000010",
"1998","0.000054","0.000010","0.000074","0.000010",
"1999","0.000062","0.000010","0.000073","0.000010",
"2000","0.000060","0.000010","0.000073","0.000010",
"2001","0.000068","0.000010","0.000073","0.000010",
"2002","0.000062","0.000010","0.000073","0.000010",
"2003","0.000060","0.000010","0.000074","0.000010",
"2004","0.000069","0.000010","0.000077","0.000010",
"2005","0.000069","0.000010","0.000078","0.000010",
"2006","0.000063","0.000010","0.000079","0.000010",
"2007","0.000061","0.000010","0.000078","0.000010",
"2008","0.000049","0.000010","0.000080","0.000010",
"2009","0.000053","0.000010","0.000078","0.000010",
"2010","0.000051","0.000010","0.000079","0.000010",
"2011","0.000057","0.000010","0.000079","0.000010",
"2012","0.000055","0.000010","0.000079","0.000010",
"2013","0.000061","0.000010","0.000081","0.000010",
"2014","0.000064","0.000010","0.000082","0.000010",
"2015","0.000067","0.000010","0.000081","0.000010",
"2016","0.000069","0.000010","0.000081","0.000010",
"2017","0.000074","0.000010","0.000081","0.000010",
"2018","0.000074","0.000010","0.000082","0.000010",
"2019","0.000075","0.000010","0.000081","0.000010",
"2020","0.000078","0.000010","0.000080","0.000010",
"2021","0.000076","0.000010","0.000081","0.000010",
"2022","0.000081","0.000010","0.000081","0.000010",
"2023","0.000077","0.000010","0.000081","0.000010",
"2024","0.000076","0.000010","0.000081","0.000010",
"2025","0.000073","0.000010","0.000081","0.000010",
"2026","0.000080","0.000010","0.000081","0.000010",
"2027","0.000084","0.000010","0.000081","0.000010",
"2028","0.000086","0.000010","0.000081","0.000010",
"2029","0.000076","0.000010","0.000080","0.000010",
"2030","0.000074","0.000010","0.000081","0.000010",
"2031","0.000072","0.000010","0.000082","0.000010",
"2032","0.000073","0.000010","0.000082","0.000010",
"2033","0.000080","0.000010","0.000083","0.000010",
"2034","0.000075","0.000010","0.000083","0.000010",
"2035","0.000082","0.000010","0.000083","0.000010",
"2036","0.000077","0.000010","0.000084","0.000010",
"2037","0.000080","0.000010","0.000085","0.000010",
"2038","0.000083","0.000010","0.000084","0.000010",
"2039","0.000086","0.000010","0.000086","0.000010",
"2040","0.000085","0.000010","0.000087","0.000010",
"2041","0.000082","0.000010","0.000086","0.000010",
"2042","0.000088","0.000010","0.000085","0.000010",
"2043","0.000092","0.000010","0.000084","0.000010",
"2044","0.000093","0.000010","0.000082","0.000010",
"2045","0.000092","0.000010","0.000081","0.000010",
"2046","0.000090","0.000010","0.000080","0.000010",
"2047","0.000088","0.000010","0.000080","0.000010",
"2048","0.000087","0.000010","0.000080","0.000010",
"2049","0.000090","0.000010","0.000079","0.000010",
"2050","0.000086","0.000010","0.000077","0.000010",
"2051","0.000081","0.000010","0.000077","0.000010",
"2052","0.000083","0.000010","0.000077","0.000010",
"2053","0.000079","0.000010","0.000077","0.000010",
"2054","0.000081","0.000010","0.000078","0.000010",
"2055","0.000079","0.000010","0.000079","0.000010",
"2056","0.000075","0.000010","0.000079","0.000010",
"2057","0.000075","0.000010","0.000079","0.000010",
"2058","0.000074","0.000010","0.000079","0.000010",
"2059","0.000076","0.000010","0.000080","0.000010",
"2060","0.000074","0.000010","0.000079","0.000010",
"2061","0.000074","0.000010","0.000079","0.000010",
"2062","0.000065","0.000010","0.000080","0.000010",
"2063","0.000064","0.000010","0.000081","0.000010",
"2064","0.000067","0.000010","0.000080","0.000010",
"2065","0.000062","0.000010","0.000080","0.000010",
"2066","0.000059","0.000010","0.000081","0.000010",
"2067","0.000058","0.000010","0.000079","0.000010",
"2068","0.000053","0.000010","0.000080","0.000010",
"2069","0.000045","0.000010","0.000081","0.000010",
"2070","0.000050","0.000010","0.000082","0.000010",
"2071","0.000052","0.000010","0.000083","0.000010",
"2072","0.000051","0.000010","0.000086","0.000010",
"2073","0.000044","0.000010","0.000086","0.000010",
"2074","0.000045","0.000010","0.000085","0.000010",
"2075","0.000044","0.000010","0.000084","0.000010",
"2076","0.000043","0.000010","0.000083","0.000010",
"2077","0.000039","0.000010","0.000082","0.000010",
"2078","0.000034","0.000010","0.000081","0.000010",
"2079","0.000026","0.000010","0.000082","0.000010",
"2080","0.000024","0.000010","0.000081","0.000010",
"2081","0.000023","0.000010","0.000080","0.000010",
"2082","0.000025","0.000010","0.000080","0.000010",
"2083","0.000025","0.000010","0.000081","0.000010",
"2084","0.000024","0.000010","0.000080","0.000010",
"2085","0.000022","0.000010","0.000081","0.000010",
"2086","0.000018","0.000010","0.000083","0.000010",
"2087","0.000021","0.000010","0.000083","0.000010",
"2088","0.000025","0.000010","0.000081","0.000010",
"2089","0.000033","0.000010","0.000081","0.000010",
"2090","0.000026","0.000010","0.000082","0.000010",
"2091","0.000025","0.000010","0.000082","0.000010",
"2092","0.000025","0.000010","0.000081","0.000010",
"2093","0.000022","0.000010","0.000080","0.000010",
"2094","0.000016","0.000010","0.000080","0.000010",
"2095","0.000013","0.000010","0.000080","0.000010",
"2096","0.000013","0.000010","0.000081","0.000010",
"2097","0.000017","0.000010","0.000080","0.000010",
"2098","0.000022","0.000010","0.000081","0.000010",
"2099","0.000017","0.000010","0.000081","0.000010",
"2100","0.000023","0.000010","0.000082","0.000010",
"2101","0.000029","0.000010","0.000082","0.000010",
"2102","0.000024","0.000010","0.000083","0.000010",
"2103","0.000025","0.000010","0.000084","0.000010",
"2104","0.000027","0.000010","0.000085","0.000010",
"2105","0.000031","0.000010","0.000084","0.000010",
"2106","0.000025","0.000010","0.000084","0.000010",
"2107","0.000024","0.000010","0.000086","0.000010",
"2108","0.000020","0.000010","0.000085","0.000010",
"2109","0.000019","0.000010","0.000085","0.000010",
"2110","0.000026","0.000010","0.000085","0.000010",
"2111","0.000031","0.000010","0.000086","0.000010",
"2112","0.000028","0.000010","0.000085","0.000010",
"2113","0.000031","0.000010","0.000085","0.000010",
"2114","0.000026","0.000010","0.000086","0.000010",
"2115","0.000026","0.000010","0.000086","0.000010",
"2116","0.000031","0.000010","0.000086","0.000010",
"2117","0.000033","0.000010","0.000085","0.000010",
"2118","0.000041","0.000010","0.000085","0.000010",
"2119","0.000033","0.000010","0.000084","0.000010",
"2120","0.000032","0.000010","0.000084","0.000010",
"2121","0.000041","0.000010","0.000082","0.000010",
"2122","0.000043","0.000010","0.000084","0.000010",
"2123","0.000048","0.000010","0.000084","0.000010",
"2124","0.000051","0.000010","0.000084","0.000010",
"2125","0.000052","0.000010","0.000085","0.000010",
"2126","0.000057","0.000010","0.000086","0.000010",
"2127","0.000056","0.000010","0.000086","0.000010",
"2128","0.000057","0.000010","0.000084","0.000010",
"2129","0.000059","0.000010","0.000084","0.000010",
"2130","0.000053","0.000010","0.000084","0.000010",
"2131","0.000053","0.000010","0.000083","0.000010",
"2132","0.000052","0.000010","0.000082","0.000010",
"2133","0.000056","0.000010","0.000082","0.000010",
"2134","0.000056","0.000010","0.000082","0.000010",
"2135","0.000057","0.000010","0.000082","0.000010",
"2136","0.000056","0.000010","0.000082","0.000010",
"2137","0.000061","0.000010","0.000082","0.000010",
"2138","0.000062","0.000010","0.000085","0.000010",
"2139","0.000064","0.000010","0.000084","0.000010",
"2140","0.000061","0.000010","0.000085","0.000010",
"2141","0.000065","0.000010","0.000085","0.000010",
"2142","0.000064","0.000010","0.000085","0.000010",
"2143","0.000062","0.000010","0.000084","0.000010",
"2144","0.000072","0.000010","0.000081","0.000010",
"2145","0.000078","0.000010","0.000080","0.000010",
"2146","0.000075","0.000010","0.000082","0.000010",
"2147","0.000067","0.000010","0.000081","0.000010",
"2148","0.000067","0.000010","0.000080","0.000010",
"2149","0.000072","0.000010","0.000081","0.000010",
"2150","0.000069","0.000010","0.000079","0.000010",
"2151","0.000072","0.000010","0.000079","0.000010",
"2152","0.000069","0.000010","0.000080","0.000010",
"2153","0.000068","0.000010","0.000081","0.000010",
"2154","0.000070","0.000010","0.000081","0.000010",
"2155","0.000070","0.000010","0.000081","0.000010",
"2156","0.000072","0.000010","0.000081","0.000010",
"2157","0.000069","0.000010","0.000081","0.000010",
"2158","0.000059","0.000010","0.000083","0.000010",
"2159","0.000059","0.000010","0.000085","0.000010",
"2160","0.000054","0.000010","0.000085","0.000010",
"2161","0.000050","0.000010","0.000085","0.000010",
"2162","0.000049","0.000010","0.000084","0.000010",
"2163","0.000054","0.000010","0.000085","0.000010",
"2164","0.000058","0.000010","0.000084","0.000010",
"2165","0.000054","0.000010","0.000084","0.000010",
"2166","0.000055","0.000010","0.000086","0.000010",
"2167","0.000048","0.000010","0.000086","0.000010",
"2168","0.000051","0.000010","0.000086","0.000010",
"2169","0.000054","0.000010","0.000086","0.000010",
"2170","0.000057","0.000010","0.000085","0.000010",
"2171","0.000062","0.000010","0.000086","0.000010",
"2172","0.000062","0.000010","0.000086","0.000010",
"2173","0.000060","0.000010","0.000085","0.000010",
"2174","0.000058","0.000010","0.000085","0.000010",
"2175","0.000060","0.000010","0.000085","0.000010",
"2176","0.000062","0.000010","0.000085","0.000010",
"2177","0.000059","0.000010","0.000085","0.000010",
"2178","0.000054","0.000010","0.000086","0.000010",
"2179","0.000049","0.000010","0.000085","0.000010",
"2180","0.000054","0.000010","0.000084","0.000010",
"2181","0.000055","0.000010","0.000084","0.000010",
"2182","0.000048","0.000010","0.000085","0.000010",
"2183","0.000055","0.000010","0.000085","0.000010",
"2184","0.000054","0.000010","0.000085","0.000010",
"2185","0.000061","0.000010","0.000086","0.000010",
"2186","0.000058","0.000010","0.000087","0.000010",
"2187","0.000057","0.000010","0.000087","0.000010",
"2188","0.000056","0.000010","0.000087","0.000010",
"2189","0.000047","0.000010","0.000085","0.000010",
"2190","0.000043","0.000010","0.000085","0.000010",
"2191","0.000043","0.000010","0.000087","0.000010",
"2192","0.000045","0.000010","0.000085","0.000010",
"2193","0.000045","0.000010","0.000085","0.000010",
"2194","0.000045","0.000010","0.000084","0.000010",
"2195","0.000048","0.000010","0.000084","0.000010",
"2196","0.000043","0.000010","0.000084","0.000010",
"2197","0.000036","0.000010","0.000084","0.000010",
"2198","0.000043","0.000010","0.000084","0.000010",
"2199","0.000047","0.000010","0.000083","0.000010",
"2200","0.000041","0.000010","0.000084","0.000010",
"2201","0.000037","0.000010","0.000085","0.000010",
"2202","0.000037","0.000010","0.000082","0.000010",
"2203","0.000044","0.000010","0.000083","0.000010",
"2204","0.000042","0.000010","0.000083","0.000010",
"2205","0.000033","0.000010","0.000084","0.000010",
"2206","0.000034","0.000010","0.000085","0.000010",
"2207","0.000032","0.000010","0.000084","0.000010",
"2208","0.000031","0.000010","0.000083","0.000010",
"2209","0.000027","0.000010","0.000081","0.000010",
"2210","0.000034","0.000010","0.000080","0.000010",
"2211","0.000034","0.000010","0.000081","0.000010",
"2212","0.000036","0.000010","0.000080","0.000010",
"2213","0.000033","0.000010","0.000082","0.000010",
"2214","0.000039","0.000010","0.000083","0.000010",
"2215","0.000036","0.000010","0.000083","0.000010",
"2216","0.000033","0.000010","0.000083","0.000010",
"2217","0.000032","0.000010","0.000082","0.000010",
"2218","0.000034","0.000010","0.000083","0.000010",
"2219","0.000035","0.000010","0.000082","0.000010",
"2220","0.000040","0.000010","0.000082","0.000010",
